Kp = 5
Ki = 0
Kd = 0
0.182659404561,64.0867029772
0.412039586284,62.9398020686
0.661088606837,61.6945569658
0.957196673969,60.2140166302
1.18536782691,59.0731608655
1.24542452128,58.7728773936
1.50518069048,57.4740965476
1.69489090206,56.5255454897
1.65759160852,56.7120419574
1.67814403166,56.6092798417
2.08704590119,54.5647704941
2.44908484848,52.7545757576
2.61389810715,51.9305094643
3.00982533419,49.9508733291
3.86058828653,45.6970585673
4.61268434451,41.9365782775
5.36109627869,38.1945186066
6.91912114411,30.4043942794
6.71267414265,31.4366292868
5.48512186504,37.5743906748
4.87747914826,40.6126042587
4.96605503818,40.1697248091
5.88677162988,35.5661418506
6.0937800217,34.5310998915
6.80408325189,30.9795837406
7.02626694081,29.8686652959
7.20548369095,28.9725815452
7.18799516741,29.0600241629
7.19985344265,29.0007327868
7.19865466859,29.006726657
7.09904716039,29.504764198
7.10169066528,29.4915466736
7.13512032164,29.3243983918
7.20260560931,28.9869719535
7.38535600159,28.073219992
7.56115721222,27.1942139389
7.7940470027,26.0297649865
7.73382805269,26.3308597365
7.39582005299,28.020899735
7.07855837837,29.6072081081
6.80406408787,30.9796795606
6.56951103435,32.1524448283
6.40574492284,32.9712753858
6.26780818992,33.6609590504
6.10769263164,34.4615368418
5.66321135763,36.6839432119
5.0334338139,39.8328309305
4.653852748,41.73073626
4.32928126262,43.3535936869
4.1636586414,44.181706793
3.88283425826,45.5858287087
3.18387560393,49.0806219803
2.43954657422,52.8022671289
1.95012247028,55.2493876486
1.47522702638,57.6238648681
0.598482560302,62.0075871985
-0.475967107664,67.3798355383
-1.05044560161,70.2522280081
-1.02152030088,70.1076015044
-0.798024548832,68.9901227442
-0.525916807025,67.6295840351
-0.187925957861,65.9396297893
0.538687972683,62.3065601366
1.38847737683,58.0576131159
2.14392313625,54.2803843188
3.03620775283,49.8189612358
4.18193365956,44.0903317022
5.17636860315,39.1181569842
5.60798327794,36.9600836103
5.98248910591,35.0875544704
6.60409843872,31.9795078064
7.24128975332,28.7935512334
7.73278234012,26.3360882994
8.90346593933,20.4826703034
8.78831534842,21.0584232579
8.50051223785,22.4974388108
8.84427201319,20.7786399341
9.48629096778,17.5685451611
9.57597990015,17.1201004993
9.21211220643,18.9394389678
9.03246138564,19.8376930718
8.80912217087,20.9543891457
8.61535542329,21.9232228835
8.53594311995,22.3202844002
8.84511174784,20.7744412608
9.45456820903,17.7271589548
10.1825847996,14.087076002
10.8689497975,10.6552510125
11.3754675178,8.12266241082
11.5835713345,7.08214332742
11.7826602782,6.08669860922
11.9274089682,5.36295515918
12.0076763377,4.96161831129
12.1518555865,4.24072206771
12.3464933512,3.26753324378
12.6205676826,1.89716158692
12.9443255877,0.278372061287
13.3791403084,-1.89570154199
13.8494187852,-4.24709392596
13.7454042643,-3.72702132163
12.9515412983,0.24229350835
11.8651500308,5.67424984582
11.8342952478,5.82852376108
12.6485213642,1.75739317902
13.5149853306,-2.57492665313
14.2754167959,-6.37708397938
14.6949599598,-8.47479979921
14.4576921234,-7.28846061725
13.5598936875,-2.79946843775
12.4036301086,2.98184945689
11.1231033176,9.38448341196
10.8703792037,10.6481039813
11.0832932692,9.58353365398
11.3943693036,8.0281534819
11.8894795728,5.55260213592
12.4733963415,2.63301829262
13.2926324349,-1.4631621744
14.2655697756,-6.32784887792
13.8878465078,-4.43923253924
12.986451311,0.0677434449743
12.2526775048,3.73661247582
11.9984841585,5.00757920726
12.4781312071,2.60934396452
12.9288726099,0.355636950715
13.7444727717,-3.72236385836
14.596417051,-7.98208525488
14.4500701516,-7.25035075821
13.4241782543,-2.1208912716
12.0518824674,4.74058766302
10.6388489511,11.8057552443
9.89790955618,15.5104522191
10.6139985306,11.930007347
11.210596274,8.94701862998
12.4920213387,2.53989330632
13.8685017843,-4.34250892132
15.276029663,-11.3801483151
16.6166033674,-18.0830168372
16.1043101224,-15.521550612
15.2862844766,-11.4314223828
14.0839887089,-5.4199435447
12.7501527233,1.24923638342
11.1338513833,9.33074308328
10.9656878764,10.171560618
11.9939536293,5.03023185331
12.8413433469,0.793283265496
13.3743644615,-1.87182230744
13.9819547632,-4.9097738159
13.7920296361,-3.96014818026
13.6442263215,-3.22113160746
13.9291300578,-4.64565028885
14.0520192733,-5.26009636662
14.1778625549,-5.88931277431
14.1959959128,-5.97997956398
14.1053202755,-5.52660137765
14.0459563515,-5.22978175757
14.1059691763,-5.52984588131
14.1971973875,-5.98598693727
14.3053153134,-6.52657656707
14.3956941641,-6.9784708204
14.5608382576,-7.80419128777
14.7340333486,-8.67016674318
14.9436235009,-9.71811750442
15.2114054308,-11.0570271539
15.5172752581,-12.5863762905
15.8566074269,-14.2830371346
16.2896285722,-16.448142861
16.8305718266,-19.1528591329
17.4390316826,-22.1951584128
18.109448756,-25.5472437802
18.8891436332,-29.4457181661
19.8435489438,-34.2177447192
21.0060939702,-40.030469851
22.3840313408,-46.9201567039
23.7621491252,-53.8107456258
25.4822115219,-62.4110576095
27.3592224326,-71.7961121632
29.5289022484,-82.6445112422
32.0927033686,-95.4635168431
35.0555330019,-110.27766501
38.6530212414,-128.265106207
39.7874315533,-133.937157767
40.9911561444,-139.955780722
41.8173907738,-144.086953869
42.2313834823,-146.156917411
41.7142806344,-143.571403172
42.2811079114,-146.405539557
42.0820950465,-145.410475233
41.1445580557,-140.722790279
40.1437815276,-135.718907638
38.7255411141,-128.62770557
37.0393294178,-120.196647089
36.9181284565,-119.590642283
37.2165906933,-121.082953466
38.8595995944,-129.297997972
39.3760945343,-131.880472671
39.4744441311,-132.372220655
38.5649118963,-127.824559482
38.3797195452,-126.898597726
38.6279989057,-128.139994529
39.1992368036,-130.996184018
39.6185283647,-133.092641823
39.3936733824,-131.968366912
39.3511678026,-131.755839013
39.5567500089,-132.783750045
39.6950756345,-133.475378172
39.5173135533,-132.586567766
39.54749932,-132.7374966
39.5960632683,-132.980316342
39.6547560373,-133.273780186
39.5959299125,-132.979649562
39.6218851842,-133.109425921
39.6391849376,-133.195924688
39.7176642438,-133.588321219
39.7467766057,-133.733883028
39.5342802463,-132.671401231
39.2394217745,-131.197108872
38.9552936811,-129.776468406
38.4657119026,-127.328559513
37.433428622,-122.16714311
35.8405562108,-114.202781054
33.6231197704,-103.115598852
30.9436960845,-89.7184804225
27.8801653408,-74.400826704
24.6032442544,-58.0162212721
21.1472776678,-40.7363883388
17.4773010817,-22.3865054083
13.881373535,-4.40686767492
10.2412912614,13.7935436928
6.64388469627,31.7805765186
3.73653651423,46.3173174289
2.94859898479,50.257005076
1.82603868443,55.8698065778
-0.0273456335265,65.1367281676
-2.29608849435,76.4804424718
-3.91453720106,84.5726860053
-5.85420133968,94.2710066984
-7.57468146517,102.873407326
-9.19482463624,110.974123181
-10.6976595732,118.488297866
-12.0618423434,125.309211717
-13.2869650031,131.434825015
-14.1559979701,135.779989851
-14.7575988909,138.787994454
-15.038989245,140.194946225
-14.788900399,138.944501995
-14.0309020974,135.154510487
-12.8409087967,129.204543984
-10.9917664825,119.958832413
-8.74025406087,108.701270304
-5.55954054067,92.7977027033
-2.10526684343,75.5263342171
1.46908903426,57.6545548287
4.96330827754,40.1834586123
8.31107175512,23.4446412244
11.4131522637,7.93423868173
14.0738670447,-5.36933522333
16.1862780707,-15.9313903537
17.1983324899,-20.9916624494
15.8903356137,-14.4516780685
14.309165751,-6.54582875499
12.9186401128,0.406799435972
11.1864604905,9.06769754765
9.89196381023,15.5401809488
9.89152979771,15.5423510114
9.82634030788,15.8682984606
10.2795179012,13.6024104938
10.7997798094,11.0011009531
11.6801183357,6.59940832159
12.9766271567,0.116864216647
14.4194418172,-7.09720908576
16.2820195444,-16.4100977218
17.4714505773,-22.3572528866
16.2021806121,-16.0109030607
15.1756732447,-10.8783662234
13.3209209856,-1.60460492798
11.2289988543,8.85500572853
8.82934537663,20.8532731169
7.34565333126,28.2717333437
7.48983413716,27.5508293142
6.94094212071,30.2952893965
6.50586747474,32.4706626263
6.41022599866,32.9488700067
6.62062580348,31.8968709826
6.79028552309,31.0485723845
6.98168454113,30.0915772943
7.27056173814,28.6471913093
7.54522488086,27.2738755957
8.02024988963,24.8987505518
8.88515040781,20.574247961
10.1785708913,14.1071455435
11.8584123531,5.70793823438
13.9081078938,-4.54053946914
16.0656709006,-15.3283545031
16.9301939891,-19.6509699454
16.6299933713,-18.1499668564
16.2371621437,-16.1858107183
16.064000503,-15.320002515
15.6295905393,-13.1479526967
15.4014734163,-12.0073670815
14.9167945709,-9.58397285446
14.5192404353,-7.59620217643
14.1316225169,-5.65811258469
13.6671013771,-3.3355068853
13.3275164017,-1.63758200844
12.9814885203,0.0925573983836
12.6867177903,1.56641104832
13.0787835082,-0.393917541135
13.6138015626,-3.06900781297
13.1669437488,-0.834718743803
12.5487087804,2.25645609816
11.7759320496,6.12033975198
11.4275730704,7.86213464796
12.184159557,4.07920221506
13.102552033,-0.512760165058
13.890205938,-4.45102969011
13.6492516971,-3.24625848549
12.6548515596,1.72574220198
11.5632999742,7.18350012882
10.8639303794,10.6803481029
11.0643143004,9.67842849809
11.0858486661,9.57075666938
11.1456133785,9.27193310741
11.9837294325,5.08135283767
12.5055649466,2.47217526716
13.4225598069,-2.11279903434
14.2514192336,-6.25709616787
14.2513774418,-6.25688720924
13.0207597899,-0.103798949457
11.589013361,7.05493319482
9.87390855015,15.6304572493
9.2649555918,18.675222041
9.42107671926,17.8946164037
9.28236048228,18.5881975886
9.5261583874,17.369208063
10.1499359064,14.250320468
11.1666667224,9.16666638788
12.3974506903,3.01274654844
13.9449124158,-4.72456207924
15.8245419675,-14.1227098374
17.5455234378,-22.7276171892
16.899902536,-19.4995126799
16.1775827678,-15.8879138391
15.5800363204,-12.9001816022
14.3717497377,-6.85874868825
